dataset,model,pre_trained,transfer_learning,optimizer,image_distortions,batch_size,epochs,learning_rate,momentum,accuracy,acc_per_class
LARVAE_2,inception_v3,True,True,Adam,True,20,0,0.01,0.9,93.76947040498442,"{'S.stercoralis': 37, 'S.stercoralis_Impurities': 264}"
LARVAE_2,inception_v3,True,True,Adam,True,20,1,0.01,0.9,88.78504672897196,"{'S.stercoralis': 14, 'S.stercoralis_Impurities': 271}"
LARVAE_2,inception_v3,True,True,Adam,True,20,2,0.01,0.9,94.39252336448598,"{'S.stercoralis': 37, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,3,0.01,0.9,93.76947040498442,"{'S.stercoralis': 35, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,4,0.01,0.9,94.39252336448598,"{'S.stercoralis': 34, 'S.stercoralis_Impurities': 269}"
LARVAE_2,inception_v3,True,True,Adam,True,20,5,0.01,0.9,94.39252336448598,"{'S.stercoralis': 36, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,6,0.01,0.9,94.0809968847352,"{'S.stercoralis': 46, 'S.stercoralis_Impurities': 256}"
LARVAE_2,inception_v3,True,True,Adam,True,20,7,0.01,0.9,95.01557632398755,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 264}"
LARVAE_2,inception_v3,True,True,Adam,True,20,8,0.01,0.9,93.45794392523365,"{'S.stercoralis': 47, 'S.stercoralis_Impurities': 253}"
LARVAE_2,inception_v3,True,True,Adam,True,20,9,0.01,0.9,93.76947040498442,"{'S.stercoralis': 33, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,10,0.01,0.9,95.6386292834891,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 265}"
LARVAE_2,inception_v3,True,True,Adam,True,20,11,0.01,0.9,95.32710280373831,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,12,0.01,0.9,88.47352024922118,"{'S.stercoralis': 13, 'S.stercoralis_Impurities': 271}"
LARVAE_2,inception_v3,True,True,Adam,True,20,13,0.01,0.9,95.6386292834891,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 265}"
LARVAE_2,inception_v3,True,True,Adam,True,20,14,0.01,0.9,95.6386292834891,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,15,0.01,0.9,95.01557632398755,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 265}"
LARVAE_2,inception_v3,True,True,Adam,True,20,16,0.01,0.9,94.0809968847352,"{'S.stercoralis': 45, 'S.stercoralis_Impurities': 257}"
LARVAE_2,inception_v3,True,True,Adam,True,20,17,0.01,0.9,95.32710280373831,"{'S.stercoralis': 39, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,18,0.01,0.9,92.5233644859813,"{'S.stercoralis': 27, 'S.stercoralis_Impurities': 270}"
LARVAE_2,inception_v3,True,True,Adam,True,20,19,0.01,0.9,95.6386292834891,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,20,0.01,0.9,96.26168224299066,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,21,0.01,0.9,95.6386292834891,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,22,0.01,0.9,95.32710280373831,"{'S.stercoralis': 37, 'S.stercoralis_Impurities': 269}"
LARVAE_2,inception_v3,True,True,Adam,True,20,23,0.01,0.9,95.95015576323988,"{'S.stercoralis': 44, 'S.stercoralis_Impurities': 264}"
LARVAE_2,inception_v3,True,True,Adam,True,20,24,0.01,0.9,96.26168224299066,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,25,0.01,0.9,96.26168224299066,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,26,0.01,0.9,93.76947040498442,"{'S.stercoralis': 32, 'S.stercoralis_Impurities': 269}"
LARVAE_2,inception_v3,True,True,Adam,True,20,27,0.01,0.9,95.32710280373831,"{'S.stercoralis': 39, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,28,0.01,0.9,95.95015576323988,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,29,0.01,0.9,95.95015576323988,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,30,0.01,0.9,95.95015576323988,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,31,0.01,0.9,96.26168224299066,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,32,0.01,0.9,95.95015576323988,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,33,0.01,0.9,95.32710280373831,"{'S.stercoralis': 38, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,34,0.01,0.9,95.01557632398755,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 262}"
LARVAE_2,inception_v3,True,True,Adam,True,20,35,0.01,0.9,95.95015576323988,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,36,0.01,0.9,95.6386292834891,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 264}"
LARVAE_2,inception_v3,True,True,Adam,True,20,37,0.01,0.9,96.26168224299066,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,38,0.01,0.9,95.32710280373831,"{'S.stercoralis': 39, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,39,0.01,0.9,95.01557632398755,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 262}"
LARVAE_2,inception_v3,True,True,Adam,True,20,40,0.01,0.9,96.26168224299066,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 266}"
LARVAE_2,inception_v3,True,True,Adam,True,20,41,0.01,0.9,95.32710280373831,"{'S.stercoralis': 38, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,42,0.01,0.9,96.26168224299066,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,43,0.01,0.9,96.57320872274143,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,44,0.01,0.9,95.95015576323988,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,45,0.01,0.9,95.95015576323988,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,46,0.01,0.9,95.6386292834891,"{'S.stercoralis': 43, 'S.stercoralis_Impurities': 264}"
LARVAE_2,inception_v3,True,True,Adam,True,20,47,0.01,0.9,95.6386292834891,"{'S.stercoralis': 40, 'S.stercoralis_Impurities': 267}"
LARVAE_2,inception_v3,True,True,Adam,True,20,48,0.01,0.9,96.57320872274143,"{'S.stercoralis': 42, 'S.stercoralis_Impurities': 268}"
LARVAE_2,inception_v3,True,True,Adam,True,20,49,0.01,0.9,95.6386292834891,"{'S.stercoralis': 41, 'S.stercoralis_Impurities': 266}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,0,0.01,0.9,73.9841986455982,"{'B.hominis': 46, 'E.coli': 161, 'E.histolytica': 73, 'E.nana': 254, 'Giardia': 363, 'I.butschlii': 414}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,1,0.01,0.9,74.37923250564334,"{'B.hominis': 39, 'E.coli': 163, 'E.histolytica': 87, 'E.nana': 291, 'Giardia': 370, 'I.butschlii': 368}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,2,0.01,0.9,68.62302483069978,"{'B.hominis': 28, 'E.coli': 153, 'E.histolytica': 45, 'E.nana': 228, 'Giardia': 385, 'I.butschlii': 377}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,3,0.01,0.9,71.21896162528216,"{'B.hominis': 11, 'E.coli': 164, 'E.histolytica': 111, 'E.nana': 330, 'Giardia': 361, 'I.butschlii': 285}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,4,0.01,0.9,75.79006772009029,"{'B.hominis': 27, 'E.coli': 116, 'E.histolytica': 71, 'E.nana': 285, 'Giardia': 288, 'I.butschlii': 556}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,5,0.01,0.9,79.06320541760722,"{'B.hominis': 30, 'E.coli': 170, 'E.histolytica': 33, 'E.nana': 325, 'Giardia': 311, 'I.butschlii': 532}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,6,0.01,0.9,78.04740406320542,"{'B.hominis': 17, 'E.coli': 161, 'E.histolytica': 42, 'E.nana': 320, 'Giardia': 356, 'I.butschlii': 487}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,7,0.01,0.9,68.45372460496614,"{'B.hominis': 18, 'E.coli': 169, 'E.histolytica': 68, 'E.nana': 289, 'Giardia': 75, 'I.butschlii': 594}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,8,0.01,0.9,73.25056433408578,"{'B.hominis': 31, 'E.coli': 163, 'E.histolytica': 112, 'E.nana': 237, 'Giardia': 362, 'I.butschlii': 393}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,9,0.01,0.9,76.86230248306998,"{'B.hominis': 32, 'E.coli': 169, 'E.histolytica': 88, 'E.nana': 309, 'Giardia': 372, 'I.butschlii': 392}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,10,0.01,0.9,77.76523702031602,"{'B.hominis': 37, 'E.coli': 165, 'E.histolytica': 92, 'E.nana': 279, 'Giardia': 259, 'I.butschlii': 546}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,11,0.01,0.9,71.55756207674943,"{'B.hominis': 23, 'E.coli': 161, 'E.histolytica': 104, 'E.nana': 303, 'Giardia': 383, 'I.butschlii': 294}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,12,0.01,0.9,80.53047404063206,"{'B.hominis': 23, 'E.coli': 163, 'E.histolytica': 65, 'E.nana': 296, 'Giardia': 307, 'I.butschlii': 573}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,13,0.01,0.9,79.00677200902935,"{'B.hominis': 25, 'E.coli': 168, 'E.histolytica': 91, 'E.nana': 321, 'Giardia': 320, 'I.butschlii': 475}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,14,0.01,0.9,79.74040632054177,"{'B.hominis': 32, 'E.coli': 164, 'E.histolytica': 47, 'E.nana': 294, 'Giardia': 353, 'I.butschlii': 523}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,15,0.01,0.9,75.45146726862302,"{'B.hominis': 19, 'E.coli': 169, 'E.histolytica': 81, 'E.nana': 318, 'Giardia': 373, 'I.butschlii': 377}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,16,0.01,0.9,79.06320541760722,"{'B.hominis': 43, 'E.coli': 157, 'E.histolytica': 68, 'E.nana': 267, 'Giardia': 305, 'I.butschlii': 561}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,17,0.01,0.9,73.81489841986456,"{'B.hominis': 36, 'E.coli': 163, 'E.histolytica': 31, 'E.nana': 301, 'Giardia': 382, 'I.butschlii': 395}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,18,0.01,0.9,79.28893905191873,"{'B.hominis': 34, 'E.coli': 160, 'E.histolytica': 55, 'E.nana': 324, 'Giardia': 352, 'I.butschlii': 480}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,19,0.01,0.9,76.12866817155756,"{'B.hominis': 29, 'E.coli': 164, 'E.histolytica': 101, 'E.nana': 330, 'Giardia': 358, 'I.butschlii': 367}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,20,0.01,0.9,77.76523702031602,"{'B.hominis': 23, 'E.coli': 160, 'E.histolytica': 85, 'E.nana': 305, 'Giardia': 272, 'I.butschlii': 533}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,21,0.01,0.9,77.42663656884876,"{'B.hominis': 27, 'E.coli': 163, 'E.histolytica': 57, 'E.nana': 303, 'Giardia': 371, 'I.butschlii': 451}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,22,0.01,0.9,76.8058690744921,"{'B.hominis': 27, 'E.coli': 168, 'E.histolytica': 50, 'E.nana': 267, 'Giardia': 364, 'I.butschlii': 485}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,23,0.01,0.9,77.42663656884876,"{'B.hominis': 20, 'E.coli': 168, 'E.histolytica': 66, 'E.nana': 325, 'Giardia': 359, 'I.butschlii': 434}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,24,0.01,0.9,70.48532731376976,"{'B.hominis': 22, 'E.coli': 158, 'E.histolytica': 118, 'E.nana': 320, 'Giardia': 375, 'I.butschlii': 256}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,25,0.01,0.9,78.44243792325057,"{'B.hominis': 34, 'E.coli': 166, 'E.histolytica': 81, 'E.nana': 292, 'Giardia': 368, 'I.butschlii': 449}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,26,0.01,0.9,77.53950338600451,"{'B.hominis': 36, 'E.coli': 169, 'E.histolytica': 23, 'E.nana': 272, 'Giardia': 288, 'I.butschlii': 586}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,27,0.01,0.9,75.73363431151242,"{'B.hominis': 50, 'E.coli': 159, 'E.histolytica': 83, 'E.nana': 263, 'Giardia': 212, 'I.butschlii': 575}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,28,0.01,0.9,72.79909706546276,"{'B.hominis': 50, 'E.coli': 163, 'E.histolytica': 91, 'E.nana': 200, 'Giardia': 368, 'I.butschlii': 418}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,29,0.01,0.9,75.95936794582393,"{'B.hominis': 47, 'E.coli': 141, 'E.histolytica': 26, 'E.nana': 267, 'Giardia': 280, 'I.butschlii': 585}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,30,0.01,0.9,80.07900677200902,"{'B.hominis': 44, 'E.coli': 164, 'E.histolytica': 45, 'E.nana': 298, 'Giardia': 334, 'I.butschlii': 534}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,31,0.01,0.9,80.02257336343115,"{'B.hominis': 28, 'E.coli': 160, 'E.histolytica': 87, 'E.nana': 311, 'Giardia': 344, 'I.butschlii': 488}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,32,0.01,0.9,79.57110609480813,"{'B.hominis': 33, 'E.coli': 166, 'E.histolytica': 54, 'E.nana': 299, 'Giardia': 345, 'I.butschlii': 513}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,33,0.01,0.9,80.47404063205417,"{'B.hominis': 36, 'E.coli': 160, 'E.histolytica': 85, 'E.nana': 309, 'Giardia': 357, 'I.butschlii': 479}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,34,0.01,0.9,80.98194130925508,"{'B.hominis': 31, 'E.coli': 166, 'E.histolytica': 57, 'E.nana': 304, 'Giardia': 330, 'I.butschlii': 547}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,35,0.01,0.9,81.26410835214448,"{'B.hominis': 38, 'E.coli': 165, 'E.histolytica': 73, 'E.nana': 303, 'Giardia': 327, 'I.butschlii': 534}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,36,0.01,0.9,80.9255079006772,"{'B.hominis': 36, 'E.coli': 165, 'E.histolytica': 68, 'E.nana': 300, 'Giardia': 350, 'I.butschlii': 515}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,37,0.01,0.9,80.86907449209933,"{'B.hominis': 39, 'E.coli': 166, 'E.histolytica': 69, 'E.nana': 288, 'Giardia': 339, 'I.butschlii': 532}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,38,0.01,0.9,80.4176072234763,"{'B.hominis': 35, 'E.coli': 167, 'E.histolytica': 74, 'E.nana': 304, 'Giardia': 363, 'I.butschlii': 482}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,39,0.01,0.9,81.82844243792326,"{'B.hominis': 31, 'E.coli': 165, 'E.histolytica': 52, 'E.nana': 312, 'Giardia': 309, 'I.butschlii': 581}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,40,0.01,0.9,80.98194130925508,"{'B.hominis': 32, 'E.coli': 163, 'E.histolytica': 61, 'E.nana': 306, 'Giardia': 360, 'I.butschlii': 513}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,41,0.01,0.9,82.2234762979684,"{'B.hominis': 29, 'E.coli': 163, 'E.histolytica': 66, 'E.nana': 309, 'Giardia': 337, 'I.butschlii': 553}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,42,0.01,0.9,81.15124153498871,"{'B.hominis': 35, 'E.coli': 166, 'E.histolytica': 58, 'E.nana': 320, 'Giardia': 340, 'I.butschlii': 519}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,43,0.01,0.9,82.27990970654628,"{'B.hominis': 32, 'E.coli': 164, 'E.histolytica': 80, 'E.nana': 305, 'Giardia': 340, 'I.butschlii': 537}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,44,0.01,0.9,81.77200902934537,"{'B.hominis': 29, 'E.coli': 164, 'E.histolytica': 60, 'E.nana': 310, 'Giardia': 353, 'I.butschlii': 533}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,45,0.01,0.9,81.941309255079,"{'B.hominis': 32, 'E.coli': 165, 'E.histolytica': 89, 'E.nana': 300, 'Giardia': 355, 'I.butschlii': 511}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,46,0.01,0.9,81.65914221218962,"{'B.hominis': 31, 'E.coli': 155, 'E.histolytica': 75, 'E.nana': 304, 'Giardia': 358, 'I.butschlii': 524}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,47,0.01,0.9,82.11060948081264,"{'B.hominis': 38, 'E.coli': 165, 'E.histolytica': 83, 'E.nana': 300, 'Giardia': 329, 'I.butschlii': 540}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,48,0.01,0.9,80.98194130925508,"{'B.hominis': 33, 'E.coli': 166, 'E.histolytica': 67, 'E.nana': 304, 'Giardia': 355, 'I.butschlii': 510}"
PROTOZOAN_6,inception_v3,True,True,Adam,True,20,49,0.01,0.9,81.32054176072235,"{'B.hominis': 33, 'E.coli': 164, 'E.histolytica': 88, 'E.nana': 290, 'Giardia': 327, 'I.butschlii': 539}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,0,0.01,0.9,81.66622091468307,"{'B.hominis': 0, 'E.coli': 57, 'E.histolytica': 30, 'E.nana': 113, 'Giardia': 38, 'I.butschlii': 171, 'Impurities': 5698}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,1,0.01,0.9,86.01230275474725,"{'B.hominis': 0, 'E.coli': 165, 'E.histolytica': 17, 'E.nana': 157, 'Giardia': 99, 'I.butschlii': 372, 'Impurities': 5622}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,2,0.01,0.9,87.20246055094945,"{'B.hominis': 14, 'E.coli': 163, 'E.histolytica': 57, 'E.nana': 271, 'Giardia': 261, 'I.butschlii': 416, 'Impurities': 5339}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,3,0.01,0.9,85.66461620754212,"{'B.hominis': 0, 'E.coli': 157, 'E.histolytica': 15, 'E.nana': 139, 'Giardia': 154, 'I.butschlii': 273, 'Impurities': 5668}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,4,0.01,0.9,87.2693233484889,"{'B.hominis': 1, 'E.coli': 168, 'E.histolytica': 55, 'E.nana': 175, 'Giardia': 242, 'I.butschlii': 488, 'Impurities': 5397}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,5,0.01,0.9,87.72399037175715,"{'B.hominis': 0, 'E.coli': 168, 'E.histolytica': 82, 'E.nana': 239, 'Giardia': 233, 'I.butschlii': 432, 'Impurities': 5406}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,6,0.01,0.9,87.20246055094945,"{'B.hominis': 7, 'E.coli': 167, 'E.histolytica': 51, 'E.nana': 252, 'Giardia': 271, 'I.butschlii': 490, 'Impurities': 5283}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,7,0.01,0.9,87.5367745386467,"{'B.hominis': 6, 'E.coli': 154, 'E.histolytica': 73, 'E.nana': 155, 'Giardia': 170, 'I.butschlii': 365, 'Impurities': 5623}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,8,0.01,0.9,87.36293126504412,"{'B.hominis': 0, 'E.coli': 156, 'E.histolytica': 113, 'E.nana': 233, 'Giardia': 130, 'I.butschlii': 367, 'Impurities': 5534}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,9,0.01,0.9,81.27841668895427,"{'B.hominis': 0, 'E.coli': 122, 'E.histolytica': 80, 'E.nana': 77, 'Giardia': 26, 'I.butschlii': 76, 'Impurities': 5697}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,10,0.01,0.9,87.61700989569404,"{'B.hominis': 0, 'E.coli': 148, 'E.histolytica': 8, 'E.nana': 260, 'Giardia': 253, 'I.butschlii': 513, 'Impurities': 5370}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,11,0.01,0.9,87.06873495587055,"{'B.hominis': 31, 'E.coli': 146, 'E.histolytica': 114, 'E.nana': 260, 'Giardia': 256, 'I.butschlii': 306, 'Impurities': 5398}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,12,0.01,0.9,84.96924311313185,"{'B.hominis': 3, 'E.coli': 170, 'E.histolytica': 61, 'E.nana': 238, 'Giardia': 229, 'I.butschlii': 29, 'Impurities': 5624}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,13,0.01,0.9,85.1698315057502,"{'B.hominis': 0, 'E.coli': 170, 'E.histolytica': 18, 'E.nana': 303, 'Giardia': 338, 'I.butschlii': 177, 'Impurities': 5363}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,14,0.01,0.9,87.2693233484889,"{'B.hominis': 2, 'E.coli': 168, 'E.histolytica': 37, 'E.nana': 178, 'Giardia': 200, 'I.butschlii': 309, 'Impurities': 5632}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,15,0.01,0.9,88.15191227600963,"{'B.hominis': 0, 'E.coli': 149, 'E.histolytica': 62, 'E.nana': 172, 'Giardia': 278, 'I.butschlii': 359, 'Impurities': 5572}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,16,0.01,0.9,87.33618614602835,"{'B.hominis': 6, 'E.coli': 164, 'E.histolytica': 88, 'E.nana': 196, 'Giardia': 172, 'I.butschlii': 462, 'Impurities': 5443}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,17,0.01,0.9,86.42685209949184,"{'B.hominis': 6, 'E.coli': 141, 'E.histolytica': 108, 'E.nana': 187, 'Giardia': 148, 'I.butschlii': 243, 'Impurities': 5630}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,18,0.01,0.9,87.21583311045734,"{'B.hominis': 10, 'E.coli': 140, 'E.histolytica': 62, 'E.nana': 208, 'Giardia': 338, 'I.butschlii': 260, 'Impurities': 5504}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,19,0.01,0.9,84.79539983952928,"{'B.hominis': 0, 'E.coli': 133, 'E.histolytica': 37, 'E.nana': 96, 'Giardia': 137, 'I.butschlii': 252, 'Impurities': 5686}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,20,0.01,0.9,87.60363733618614,"{'B.hominis': 0, 'E.coli': 148, 'E.histolytica': 90, 'E.nana': 211, 'Giardia': 319, 'I.butschlii': 387, 'Impurities': 5396}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,21,0.01,0.9,84.15351698315058,"{'B.hominis': 38, 'E.coli': 152, 'E.histolytica': 35, 'E.nana': 270, 'Giardia': 264, 'I.butschlii': 500, 'Impurities': 5034}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,22,0.01,0.9,86.2262637068735,"{'B.hominis': 6, 'E.coli': 159, 'E.histolytica': 48, 'E.nana': 113, 'Giardia': 136, 'I.butschlii': 356, 'Impurities': 5630}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,23,0.01,0.9,87.91120620486761,"{'B.hominis': 6, 'E.coli': 170, 'E.histolytica': 64, 'E.nana': 193, 'Giardia': 282, 'I.butschlii': 343, 'Impurities': 5516}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,24,0.01,0.9,84.79539983952928,"{'B.hominis': 10, 'E.coli': 166, 'E.histolytica': 9, 'E.nana': 271, 'Giardia': 237, 'I.butschlii': 556, 'Impurities': 5092}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,25,0.01,0.9,87.64375501470981,"{'B.hominis': 3, 'E.coli': 128, 'E.histolytica': 96, 'E.nana': 201, 'Giardia': 219, 'I.butschlii': 278, 'Impurities': 5629}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,26,0.01,0.9,87.59026477667825,"{'B.hominis': 3, 'E.coli': 134, 'E.histolytica': 78, 'E.nana': 247, 'Giardia': 259, 'I.butschlii': 238, 'Impurities': 5591}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,27,0.01,0.9,86.37336186146028,"{'B.hominis': 2, 'E.coli': 133, 'E.histolytica': 79, 'E.nana': 231, 'Giardia': 257, 'I.butschlii': 502, 'Impurities': 5255}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,28,0.01,0.9,85.07622358919497,"{'B.hominis': 7, 'E.coli': 103, 'E.histolytica': 110, 'E.nana': 257, 'Giardia': 340, 'I.butschlii': 178, 'Impurities': 5367}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,29,0.01,0.9,86.56057769457074,"{'B.hominis': 3, 'E.coli': 165, 'E.histolytica': 47, 'E.nana': 207, 'Giardia': 316, 'I.butschlii': 158, 'Impurities': 5577}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,30,0.01,0.9,89.31532495319604,"{'B.hominis': 9, 'E.coli': 157, 'E.histolytica': 64, 'E.nana': 225, 'Giardia': 285, 'I.butschlii': 428, 'Impurities': 5511}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,31,0.01,0.9,89.68975661941695,"{'B.hominis': 21, 'E.coli': 161, 'E.histolytica': 70, 'E.nana': 261, 'Giardia': 264, 'I.butschlii': 394, 'Impurities': 5536}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,32,0.01,0.9,89.39556031024338,"{'B.hominis': 6, 'E.coli': 161, 'E.histolytica': 59, 'E.nana': 253, 'Giardia': 223, 'I.butschlii': 473, 'Impurities': 5510}"
PROTOZOAN_7,inception_v3,True,True,Adam,True,20,33,0.01,0.9,88.55308906124633,"{'B.hominis': 5, 'E.coli': 163, 'E.histolytica': 70, 'E.nana': 219, 'Giardia': 233, 'I.butschlii': 288, 'Impurities': 5644}"
